Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771832577	55	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832579	57	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832581	59	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832583	61	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832585	63	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832587	65	232	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832589	67	232	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832591	69	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832593	71	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832595	73	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832597	75	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832599	77	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832601	79	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832603	81	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832605	83	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832607	85	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832609	87	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832611	89	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832613	91	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832615	92	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832617	94	237	1848	0	3124	7088	36864	0	0	174	3	174	3	0	0	1	1
1771832619	96	232	1848	0	3124	7088	36864	0	0	264	4	264	4	0	0	1	1
1771832621	99	232	1848	0	3124	7088	36864	0	0	264	4	264	4	0	0	1	1
1771832623	101	237	1848	0	3124	7088	36864	0	0	264	4	264	4	0	0	1	1
1771832625	103	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832627	105	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832629	107	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832631	109	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832633	111	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832635	113	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832637	115	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832639	117	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832641	119	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832643	121	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832645	123	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832647	125	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832649	127	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832651	129	232	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832653	131	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832655	133	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832657	135	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832659	137	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832661	139	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832663	141	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832665	143	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832667	145	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832669	147	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832671	149	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832673	151	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832675	153	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832677	155	237	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832679	157	232	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832681	159	232	1848	0	3124	7088	36864	0	0	348	6	348	6	0	0	1	1
1771832683	161	237	1848	0	3124	7088	36864	0	0	438	7	438	7	0	0	1	1
1771832685	163	237	1848	0	3124	7088	36864	0	0	438	7	438	7	0	0	1	1
1771832687	165	237	1848	0	3124	7088	36864	0	0	438	7	438	7	0	0	1	1
1771832689	167	237	1848	0	3124	7088	36864	0	0	522	9	522	9	0	0	1	1
1771832691	168	237	1848	0	3124	7088	36864	0	0	522	9	522	9	0	0	1	1
1771832693	170	237	1848	0	3124	7088	36864	0	0	522	9	522	9	0	0	1	1
1771832695	172	237	1848	0	3124	7088	36864	0	0	522	9	522	9	0	0	1	1
1771832697	175	237	1848	0	3124	7088	36864	0	0	522	9	522	9	0	0	1	1
1771832699	177	237	1848	0	3124	7088	36864	0	0	522	9	522	9	0	0	1	1
1771832701	179	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832703	181	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832705	183	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832707	185	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832709	187	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832711	189	232	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832713	191	232	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832715	193	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832717	195	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832719	197	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832721	199	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832723	201	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832725	203	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832727	205	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832729	207	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832731	209	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832733	211	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832735	213	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832737	215	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832739	217	232	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832741	219	232	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832743	221	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832745	223	237	1848	0	3124	7088	36864	0	0	522	9	592	10	0	0	1	1
1771832747	225	237	1848	0	3124	7088	36864	0	0	612	10	682	11	0	0	1	1
1771832749	227	237	1848	0	3124	7088	36864	0	0	612	10	682	11	0	0	1	1
1771832751	229	237	1848	0	3124	7088	36864	0	0	612	10	682	11	0	0	1	1
1771832753	231	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832755	233	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832757	235	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832759	237	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832761	239	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832763	241	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832765	243	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832767	245	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832769	246	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832771	248	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832773	250	232	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832775	252	232	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832777	255	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832779	257	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832781	259	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832783	261	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832785	263	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832787	265	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832789	267	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832791	269	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832793	271	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832795	273	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832797	275	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832799	277	232	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832801	279	232	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832803	281	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832805	283	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832807	285	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832809	287	237	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832811	289	232	1848	0	3124	7088	36864	0	0	696	12	766	13	0	0	1	1
1771832813	291	232	1848	0	3124	7088	36864	0	0	786	13	856	14	0	0	1	1
1771832815	293	237	1848	0	3124	7088	36864	0	0	786	13	856	14	0	0	1	1
1771832817	295	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832819	297	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832821	299	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832823	301	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832825	303	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832827	305	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832829	307	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832831	309	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832833	311	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832835	313	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832837	315	232	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832839	317	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832841	319	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832843	321	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832845	322	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832847	324	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832849	326	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832851	329	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832853	331	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832855	333	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832857	335	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832859	337	232	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832861	339	232	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832863	341	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832865	343	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832867	345	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832869	347	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832871	349	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832873	351	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832875	353	237	1848	0	3124	7088	36864	0	0	870	15	940	16	0	0	1	1
1771832877	355	237	1848	0	3124	7088	36864	0	0	960	16	1030	17	0	0	1	1
1771832879	357	237	1848	0	3124	7088	36864	0	0	960	16	1030	17	0	0	1	1
1771832881	359	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832883	361	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832885	363	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832887	365	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832889	367	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832891	369	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832893	371	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832895	373	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832897	375	232	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832899	377	232	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832901	379	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832903	381	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832905	383	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832907	385	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832909	387	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832911	389	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832913	391	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832915	393	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832917	395	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832919	397	232	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832921	399	232	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832923	401	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832925	402	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832927	404	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832929	406	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832931	408	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832933	410	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832935	413	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832937	415	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832939	417	237	1848	0	3124	7088	36864	0	0	1044	18	1114	19	0	0	1	1
1771832941	419	237	1848	0	3124	7088	36864	0	0	1134	19	1204	20	0	0	1	1
1771832943	421	237	1848	0	3124	7088	36864	0	0	1134	19	1204	20	0	0	1	1
1771832945	423	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832947	425	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832949	427	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832951	429	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832953	431	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832955	433	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832957	435	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832959	437	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832961	439	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832963	441	232	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832965	443	232	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832967	445	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832969	447	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832971	449	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832973	451	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832975	453	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832977	455	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832979	457	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832981	459	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832983	461	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832985	463	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832987	465	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832989	467	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832991	469	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832993	471	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832995	473	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832997	475	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771832999	477	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771833001	479	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771833003	481	237	1848	0	3124	7088	36864	0	0	1218	21	1288	22	0	0	1	1
1771833005	483	237	1848	0	3124	7088	36864	0	0	1308	22	1378	23	0	0	1	1
1771833007	485	237	1848	0	3124	7088	36864	0	0	1308	22	1378	23	0	0	1	1
1771833009	486	237	1848	0	3124	7088	36864	0	0	1350	23	1420	24	0	0	1	1
1771833011	488	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833013	491	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833015	493	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833017	495	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833019	497	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833021	499	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833023	501	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833025	503	232	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833027	505	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833029	507	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833031	509	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833033	511	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833035	513	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833037	515	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833039	517	232	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833041	519	232	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833043	521	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833045	523	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833047	525	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833049	527	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833051	529	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833053	531	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833055	533	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833057	535	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833059	537	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833061	539	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833063	541	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833065	543	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833067	545	237	1848	0	3124	7088	36864	0	0	1392	24	1462	25	0	0	1	1
1771833069	547	237	1848	0	3124	7088	36864	0	0	1482	25	1552	26	0	0	1	1
1771833071	549	237	1848	0	3124	7088	36864	0	0	1482	25	1552	26	0	0	1	1
1771833073	551	237	1848	0	3124	7088	36864	0	0	1524	26	1594	27	0	0	1	1
1771833075	553	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833077	555	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833079	557	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833081	559	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833083	560	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833085	562	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833087	564	232	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833089	567	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833091	569	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833093	571	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833095	573	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833097	575	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833099	577	232	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833101	579	232	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833103	581	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833105	583	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833107	585	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833109	587	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833111	589	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833113	591	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833115	593	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833117	595	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833119	597	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833121	599	237	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833123	601	241	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833125	603	241	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833127	605	241	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833129	607	241	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833131	609	241	1848	0	3124	7088	36864	0	0	1566	27	1636	28	0	0	1	1
1771833133	611	241	1848	0	3124	7088	36864	0	0	1656	28	1726	29	0	0	1	1
1771833135	613	241	1848	0	3124	7088	36864	0	0	1656	28	1726	29	0	0	1	1
1771833137	615	241	1848	0	3124	7088	36864	0	0	1656	28	1726	29	0	0	1	1
1771833139	617	241	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
1771833141	619	241	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
1771833143	621	241	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
1771833145	623	241	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
1771833147	625	241	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
1771833149	627	236	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
1771833151	629	236	1848	0	3124	7088	36864	0	0	1740	30	1810	31	0	0	1	1
