Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771800727	49	6049	10052	0	15340	313958	0	0	0	258	5	258	5	0	22	1	1
1771800729	51	6049	10052	0	15340	313958	0	0	0	258	5	258	5	0	23	1	1
1771800731	53	6049	10052	0	15340	313958	0	0	0	258	5	258	5	0	24	1	1
1771800733	55	6049	10052	0	15340	313958	0	0	0	258	5	258	5	0	25	1	1
1771800735	57	6049	10052	0	15340	313958	0	0	0	258	5	258	5	0	26	1	1
1771800737	59	6043	10052	0	15340	313958	0	0	0	258	5	258	5	0	27	1	1
1771800739	61	6043	10052	0	15340	313958	0	0	0	258	5	258	5	0	28	1	1
1771800741	63	6049	10052	0	15340	313958	0	0	0	258	5	258	5	0	29	1	1
1771800743	64	6049	10052	0	15340	313958	0	0	0	348	6	348	6	0	29	1	1
1771800745	65	6049	10052	0	15340	313958	0	0	0	348	6	348	6	0	30	1	1
1771800747	67	6049	10052	0	15340	313958	0	0	0	348	6	348	6	0	31	1	1
1771800749	69	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	32	1	1
1771800751	71	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	32	1	1
1771800753	73	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	33	1	1
1771800755	75	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	34	1	1
1771800757	77	6043	10052	0	15340	313958	0	0	0	432	8	432	8	0	35	1	1
1771800759	79	6043	10052	0	15340	313958	0	0	0	432	8	432	8	0	36	1	1
1771800761	81	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	37	1	1
1771800763	83	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	38	1	1
1771800765	85	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	39	1	1
1771800767	87	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	40	1	1
1771800769	89	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	41	1	1
1771800771	91	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	41	1	1
1771800773	93	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	42	1	1
1771800775	95	6049	10052	0	15340	313958	0	0	0	432	8	432	8	0	43	1	1
1771800777	96	6049	10052	0	15340	313958	0	0	0	522	9	522	9	0	44	1	1
1771800779	97	6049	10052	0	15340	313958	0	0	0	522	9	522	9	0	44	1	1
1771800781	99	6049	10052	0	15340	313958	0	0	0	522	9	522	9	0	45	1	1
1771800783	101	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	46	1	1
1771800785	103	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	47	1	1
1771800787	105	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	48	1	1
1771800789	107	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	49	1	1
1771800791	109	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	50	1	1
1771800793	111	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	50	1	1
1771800795	113	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	51	1	1
1771800797	115	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	52	1	1
1771800799	117	6043	10052	0	15340	313958	0	0	0	564	10	564	10	0	53	1	1
1771800801	119	6043	10052	0	15340	313958	0	0	0	564	10	564	10	0	54	1	1
1771800803	121	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	55	1	1
1771800805	123	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	56	1	1
1771800807	125	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	57	1	1
1771800809	127	6049	10052	0	15340	313958	0	0	0	564	10	564	10	0	58	1	1
1771800811	128	6049	10052	0	15340	313958	0	0	0	654	11	654	11	0	58	1	1
1771800813	129	6049	10052	0	15340	313958	0	0	0	654	11	654	11	0	59	1	1
1771800815	131	6049	10052	0	15340	313958	0	0	0	654	11	654	11	0	60	1	1
1771800817	133	6043	10052	0	15340	313958	0	0	0	738	13	738	13	0	60	1	1
1771800819	135	6043	10052	0	15340	313958	0	0	0	738	13	738	13	0	61	1	1
1771800821	137	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	62	1	1
1771800823	139	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	63	1	1
1771800825	141	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	64	1	1
1771800827	143	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	65	1	1
1771800829	145	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	66	1	1
1771800831	147	6043	10052	0	15340	313958	0	0	0	738	13	738	13	0	67	1	1
1771800833	149	6043	10052	0	15340	313958	0	0	0	738	13	738	13	0	68	1	1
1771800835	151	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	69	1	1
1771800837	153	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	70	1	1
1771800839	155	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	70	1	1
1771800841	157	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	71	1	1
1771800843	159	6049	10052	0	15340	313958	0	0	0	738	13	738	13	0	72	1	1
1771800846	160	6049	10052	0	15340	313958	0	0	0	828	14	828	14	0	73	1	1
1771800848	162	6049	10052	0	15340	313958	0	0	0	828	14	828	14	0	74	1	1
1771800850	164	6049	10052	0	15340	313958	0	0	0	828	14	828	14	0	74	1	1
1771800852	166	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	75	1	1
1771800854	168	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	76	1	1
1771800856	170	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	77	1	1
1771800858	172	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	78	1	1
1771800860	174	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	79	1	1
1771800862	176	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	80	1	1
1771800864	178	6043	10052	0	15340	313958	0	0	0	870	15	870	15	0	81	1	1
1771800866	180	6043	10052	0	15340	313958	0	0	0	870	15	870	15	0	82	1	1
1771800868	182	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	83	1	1
1771800870	184	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	84	1	1
1771800872	186	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	84	1	1
1771800874	188	6049	10052	0	15340	313958	0	0	0	870	15	870	15	0	85	1	1
1771800876	190	6043	10052	0	15340	313958	0	0	0	870	15	870	15	0	86	1	1
1771800878	192	6049	10052	0	15340	313958	0	0	0	870	15	960	16	0	87	1	1
1771800880	193	6049	10052	0	15340	313958	0	0	0	960	16	960	16	0	87	1	1
1771800882	195	6043	10052	0	15340	313958	0	0	0	960	16	960	16	0	88	1	1
1771800884	197	6043	10052	0	15340	313958	0	0	0	960	16	960	16	0	89	1	1
1771800886	199	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	91	1	1
1771800888	201	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	92	1	1
1771800890	203	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	93	1	1
1771800892	204	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	94	1	1
1771800894	206	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	95	1	1
1771800896	209	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	96	1	1
1771800898	211	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	97	1	1
1771800900	213	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	98	1	1
1771800902	215	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	99	1	1
1771800904	217	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	101	1	1
1771800906	219	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	102	1	1
1771800908	221	6049	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	103	1	1
1771800910	223	6046	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	104	1	1
1771800912	225	6046	10052	0	15340	313958	0	0	0	1044	18	1044	18	0	105	1	1
1771800914	225	6046	10052	0	15340	313958	0	0	0	1134	19	1134	19	0	105	1	1
1771800916	227	6049	10052	0	15340	313958	0	0	0	1134	19	1134	19	0	106	1	1
1771800918	229	6049	10052	0	15340	313958	0	0	0	1134	19	1134	19	0	107	1	1
1771800920	231	6046	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	108	1	1
1771800922	233	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	109	1	1
1771800924	235	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	111	1	1
1771800926	237	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	112	1	1
1771800928	239	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	113	1	1
1771800930	241	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	114	1	1
1771800932	243	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	115	1	1
1771800934	245	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	116	1	1
1771800936	247	6043	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	117	1	1
1771800938	249	6043	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	119	1	1
1771800940	251	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	120	1	1
1771800942	253	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	121	1	1
1771800944	255	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	122	1	1
1771800946	257	6049	10052	0	15340	313958	0	0	0	1176	20	1176	20	0	123	1	1
1771800948	257	6049	10052	0	15340	313958	0	0	0	1266	21	1266	21	0	124	1	1
1771800950	259	6049	10052	0	15340	313958	0	0	0	1266	21	1266	21	0	125	1	1
1771800952	261	6046	10052	0	15340	313958	0	0	0	1266	21	1266	21	0	126	1	1
1771800954	263	6046	10052	0	15340	313958	0	0	0	1350	23	1350	23	0	127	1	1
1771800956	265	6049	10052	0	15340	313958	0	0	0	1350	23	1350	23	0	128	1	1
